"","yr","mo","bay_segment","mean_sdm","sum_sdm"
"1841",1992,4,"MTB",1.7766932512363,7329.215
"1842",1992,5,"MTB",2.75212959371667,11353.085
"1843",1992,6,"MTB",2.2391877969553,9237.0975
"1844",1992,7,"MTB",2.00211868515466,8259.14
"1845",1992,8,"MTB",1.80289016290119,7437.2825
"1846",1992,9,"MTB",2.01994206341511,8332.665
"1847",1992,10,"MTB",1.6436566711917,6780.4125
"1848",1992,11,"MTB",1.86123945505672,7677.985
"1849",1992,12,"MTB",1.85066724037622,7634.3725
"1850",1993,1,"MTB",1.53770362649084,6343.335
"1851",1993,2,"MTB",1.76446790458644,7278.783
"1852",1993,3,"MTB",1.70998618248812,7054.035
"1853",1993,4,"MTB",2.02030386405508,8334.1575
"1854",1993,5,"MTB",2.57853679821584,10636.98
"1855",1993,6,"MTB",1.5868466983419,6546.06
"1856",1993,7,"MTB",1.2454377969553,5137.68
"1857",1993,8,"MTB",2.12976158731698,8785.6925
"1858",1993,9,"MTB",1.58839995636575,6552.4675
"1859",1993,10,"MTB",1.97189449400433,8134.45916666667
"1860",1993,11,"MTB",2.30917046446233,9525.79
"1861",1993,12,"MTB",3.30885714632018,13649.6975
"1862",1994,1,"MTB",3.27544927114645,13511.8833333333
"1863",1994,2,"MTB",3.48207440447332,14364.2533333333
"1864",1994,3,"MTB",2.49322154077378,10285.0375
"1865",1994,4,"MTB",2.4903210753418,10273.0725
"1866",1994,5,"MTB",1.65036543682731,6808.0875
"1867",1994,6,"MTB",2.04825159992243,8449.4475
"1868",1994,7,"MTB",1.62828044700863,6716.9825
"1869",1994,8,"MTB",1.67400489673228,6905.605
"1870",1994,9,"MTB",1.24853582856589,5150.46
"1871",1994,10,"MTB",1.42806773004945,5891.065
"1872",1994,11,"MTB",1.52580117327645,6294.235
"1873",1994,12,"MTB",1.80006181518472,7425.615
"1874",1995,1,"MTB",2.55215747115291,10528.16
"1875",1995,2,"MTB",2.12983734121982,8786.005
"1876",1995,3,"MTB",2.15099873945506,8873.3
"1877",1995,4,"MTB",1.95389981091826,8060.2275
"1878",1995,5,"MTB",1.56844577232619,6470.1525
"1879",1995,6,"MTB",1.51971540773781,6269.13
"1880",1995,7,"MTB",1.96983722001358,8125.9725
"1881",1995,8,"MTB",1.55907955977892,6431.515
"1882",1995,9,"MTB",1.24033319596626,5116.6225
"1883",1995,10,"MTB",1.17358067487637,4841.255
"1884",1995,11,"MTB",1.20240291379812,4960.1525
"1885",1995,12,"MTB",2.0827965916804,8591.9525
"1886",1996,1,"MTB",1.7909077135654,7387.8525
"1887",1996,2,"MTB",1.43232934160768,5908.645
"1888",1996,3,"MTB",2.13497345583244,8807.1925
"1889",1996,4,"MTB",1.78932172985552,7381.31
"1890",1996,5,"MTB",2.09205493067003,8630.145
"1891",1996,6,"MTB",2.60776750218171,10757.5625
"1892",1996,7,"MTB",2.21840213807815,9151.3525
"1893",1996,8,"MTB",1.84982182682052,7630.885
"1894",1996,9,"MTB",1.80317499757588,7438.4575
"1895",1996,10,"MTB",1.80871715310773,7461.32
"1896",1996,11,"MTB",1.57110624939397,6481.1275
"1897",1996,12,"MTB",2.43720910501309,10053.975
"1898",1997,1,"MTB",2.07342936908109,8553.31083333333
"1899",1997,2,"MTB",1.67086504896732,6892.6525
"1900",1997,3,"MTB",1.66362903616794,6862.8025
"1901",1997,4,"MTB",1.57359946184427,6491.4125
"1902",1997,5,"MTB",2.0571032919616,8485.9625
"1903",1997,6,"MTB",1.47405095510521,6080.755
"1904",1997,7,"MTB",1.7616788276932,7267.2775
"1905",1997,8,"MTB",1.32343037913313,5459.415
"1906",1997,9,"MTB",1.6755145205081,6911.8325
"1907",1997,10,"MTB",1.5925688451469,6569.665
"1908",1997,11,"MTB",1.73790179870067,7169.1925
"1909",1997,12,"MTB",1.66190669543295,6855.6975
"1910",1998,1,"MTB",1.1377345340832,4693.3825
"1911",1998,2,"MTB",1.11666282846892,4606.4575
"1912",1998,3,"MTB",1.0497600116358,4330.47
"1913",1998,4,"MTB",1.72250921167459,7105.695
"1914",1998,5,"MTB",2.01549985455251,8314.34
"1915",1998,6,"MTB",1.42155834868612,5864.2125
"1916",1998,7,"MTB",1.3974643653641,5764.82
"1917",1998,8,"MTB",1.43667943372443,5926.59
"1918",1998,9,"MTB",1.24935154659168,5153.825
"1919",1998,10,"MTB",1.11522714050228,4600.535
"1920",1998,11,"MTB",1.3878411955784,5725.1225
"1921",1998,12,"MTB",1.71041040434403,7055.785
"1922",1999,1,"MTB",2.42461941239213,10002.04
"1923",1999,2,"MTB",2.41616285271017,9967.155
"1924",1999,3,"MTB",2.19890065936197,9070.905
"1925",1999,4,"MTB",2.66080614273247,10976.3575
"1926",1999,5,"MTB",2.03088032095414,8377.7875
"1927",1999,6,"MTB",1.61300967225831,6653.9875
"1928",1999,7,"MTB",1.8479788858722,7623.2825
"1929",1999,8,"MTB",1.70749418210026,7043.755
"1930",1999,9,"MTB",1.35282774168525,5580.685
"1931",1999,10,"MTB",1.61386841850092,6657.53
"1932",1999,11,"MTB",1.74471419567536,7197.295
"1933",1999,12,"MTB",1.99615048967323,8234.52
"1934",2000,1,"MTB",1.68598431591196,6955.0225
"1935",2000,2,"MTB",1.81102976825366,7470.86
"1936",2000,3,"MTB",1.52747987976341,6301.16
"1937",2000,4,"MTB",1.7735200717541,7316.125
"1938",2000,5,"MTB",1.93864236885484,7997.2875
"1939",2000,6,"MTB",1.4950166052555,6167.2425
"1940",2000,7,"MTB",1.97602904101619,8151.515
"1941",2000,8,"MTB",2.04074044894793,8418.4625
"1942",2000,9,"MTB",2.47291646465626,10201.275
"1943",2000,10,"MTB",1.66829426452051,6882.0475
"1944",2000,11,"MTB",2.04618260932803,8440.9125
"1945",2000,12,"MTB",2.11223758848056,8713.4025
"1946",2001,1,"MTB",1.61948935809173,6680.7175
"1947",2001,2,"MTB",2.28021489867158,9406.3425
"1948",2001,3,"MTB",1.23777380490643,5106.0645
"1949",2001,4,"MTB",1.61210244351789,6650.245
"1950",2001,5,"MTB",1.88702850770872,7784.37
"1951",2001,6,"MTB",1.53190693784544,6319.4225
"1952",2001,7,"MTB",1.81684281974207,7494.84
"1953",2001,8,"MTB",1.86003042276738,7672.9975
"1954",2001,9,"MTB",1.51859728013187,6264.5175
"1955",2001,10,"MTB",1.59370333559585,6574.345
"1956",2001,11,"MTB",1.83500557548725,7569.765
"1957",2001,12,"MTB",1.36758460195869,5641.56
"1958",2002,1,"MTB",1.98812906040919,8201.43
"1959",2002,2,"MTB",1.93022823135848,7962.5775
"1960",2002,3,"MTB",2.15267259769223,8880.205
"1961",2002,4,"MTB",1.97566905846989,8150.03
"1962",2002,5,"MTB",1.77879375545428,7337.88
"1963",2002,6,"MTB",2.15508096577136,8890.14
"1964",2002,7,"MTB",1.83648368563948,7575.8625
"1965",2002,8,"MTB",1.82654356152429,7534.8575
"1966",2002,9,"MTB",1.75506157277223,7239.98
"1967",2002,10,"MTB",2.24332638417531,9254.17
"1968",2002,11,"MTB",3.59979758557161,14849.885
"1969",2002,12,"MTB",2.56649798797634,10587.3175
"1970",2003,1,"MTB",1.90456402113837,7856.7075
"1971",2003,2,"MTB",2.37426306603316,9794.31
"1972",2003,3,"MTB",2.17961189760496,8991.335
"1973",2003,4,"MTB",2.12851922331039,8780.5675
"1974",2003,5,"MTB",2.16499018229419,8931.0175
"1975",2003,6,"MTB",2.47812954523417,10222.78
"1976",2003,7,"MTB",1.75821960147387,7253.0075
"1977",2003,8,"MTB",1.49578747697081,6170.4225
"1978",2003,9,"MTB",1.59757042082808,6590.2975
"1979",2003,10,"MTB",1.35188899932125,5576.8125
"1980",2003,11,"MTB",1.70755599728498,7044.01
"1981",2003,12,"MTB",1.90758023853389,7869.15
"1982",2004,1,"MTB",2.08184572869194,8588.03
"1983",2004,2,"MTB",2.34090892562785,9656.7175
"1984",2004,3,"MTB",2.25970437796955,9321.7325
"1985",2004,4,"MTB",1.97989612624842,8167.4675
"1986",2004,5,"MTB",2.54948729758557,10517.145
"1987",2004,6,"MTB",1.97882345098419,8163.0425
"1988",2004,7,"MTB",2.18566857364491,9016.32
"1989",2004,8,"MTB",1.9632199650926,8098.675
"1990",2004,9,"MTB",1.60997406186367,6641.465
"1991",2004,10,"MTB",1.96176852031417,8092.6875
"1992",2004,11,"MTB",2.19460874624261,9053.2
"1993",2004,12,"MTB",2.65376042373703,10947.2925
"1994",2005,1,"MTB",2.78564918064579,11491.36
"1995",2005,2,"MTB",2.40497188015127,9920.99
"1996",2005,3,"MTB",2.23403834965577,9215.855
"1997",2005,4,"MTB",1.33573947929797,5510.1925
"1998",2005,5,"MTB",2.50169264520508,10319.9825
"1999",2005,6,"MTB",2.79492570057209,11529.6275
"2000",2005,7,"MTB",2.03837026083584,8408.685
"2001",2005,8,"MTB",1.92867497333463,7956.17
"2002",2005,9,"MTB",2.01631739067197,8317.7125
"2003",2005,10,"MTB",2.40858261417628,9935.885
"2004",2005,11,"MTB",2.18882599631533,9029.345
"2005",2005,12,"MTB",3.06489988364201,12643.325
"2006",2006,1,"MTB",4.3000452503313,17738.5466666667
"2007",2006,2,"MTB",4.05175809657714,16714.3125
"2008",2006,3,"MTB",3.96645253563464,16362.41
"2009",2006,4,"MTB",2.00561407123695,8273.55916666667
"2010",2006,5,"MTB",3.44499983839167,14211.3133333333
"2011",2006,6,"MTB",2.05583850479977,8480.745
"2012",2006,7,"MTB",3.8483122030447,15875.0575
"2013",2006,8,"MTB",2.64604443420925,10915.4625
"2014",2006,9,"MTB",1.76771974692136,7292.1975
"2015",2006,10,"MTB",1.89752496848638,7827.67
"2016",2006,11,"MTB",3.52716292543392,14550.2525
"2017",2006,12,"MTB",3.22474728498012,13302.7275
"2018",2007,1,"MTB",1.39196523804906,5742.135
"2019",2007,2,"MTB",2.57320372345583,10614.98
"2020",2007,3,"MTB",2.79464187594945,11528.4566666667
"2021",2007,4,"MTB",1.52276616891302,6281.715
"2022",2007,5,"MTB",2.09299609715893,8634.0275
"2023",2007,6,"MTB",4.08189057500242,16838.615
"2024",2007,7,"MTB",1.99050106661495,8211.215
"2025",2007,8,"MTB",1.83133120818385,7554.6075
"2026",2007,9,"MTB",1.89763041791913,7828.105
"2027",2007,10,"MTB",1.68071245030544,6933.275
"2028",2007,11,"MTB",1.77624115194415,7327.35
"2029",2007,12,"MTB",2.74891762823621,11339.835
"2030",2008,1,"MTB",2.57036749733346,10603.28
"2031",2008,2,"MTB",2.33485285561912,9631.735
"2032",2008,3,"MTB",1.92237406671192,7930.1775
"2033",2008,4,"MTB",1.82350976922331,7522.3425
"2034",2008,5,"MTB",3.11346177155047,12843.6525
"2035",2008,6,"MTB",2.10675482400853,8690.785
"2036",2008,7,"MTB",1.98799209735286,8200.865
"2037",2008,8,"MTB",2.2063912052749,9101.805
"2038",2008,9,"MTB",2.62829802191409,10842.255
"2039",2008,10,"MTB",1.46627133229904,6048.6625
"2040",2008,11,"MTB",1.72188762565047,7103.13083333333
"2041",2008,12,"MTB",2.52807076020557,10428.7975
"2042",2009,1,"MTB",1.86418375674715,7690.13083333333
"2043",2009,2,"MTB",2.23959969617635,9238.79666666667
"2044",2009,3,"MTB",2.28563645399011,9428.7075
"2045",2009,4,"MTB",1.53621097158926,6337.1775
"2046",2009,5,"MTB",2.03242145835353,8384.145
"2047",2009,6,"MTB",2.27290373800058,9376.1825
"2048",2009,7,"MTB",1.99367424609716,8224.305
"2049",2009,8,"MTB",2.05282713565403,8468.3225
"2050",2009,9,"MTB",2.74438572675264,11321.14
"2051",2009,10,"MTB",2.23077426549016,9202.39
"2052",2009,11,"MTB",3.00452159895278,12394.2525
"2053",2009,12,"MTB",3.27961310966741,13529.06
"2054",2010,1,"MTB",2.85824808494134,11790.845
"2055",2010,2,"MTB",2.81455666795953,11610.6091666667
"2056",2010,3,"MTB",2.647344371182,10920.825
"2057",2010,4,"MTB",1.84855340347135,7625.6525
"2058",2010,5,"MTB",2.03215743075083,8383.05583333333
"2059",2010,6,"MTB",2.17211892756715,8960.425
"2060",2010,7,"MTB",1.92276616891302,7931.795
"2061",2010,8,"MTB",1.39802191408901,5767.12
"2062",2010,9,"MTB",1.76977601086008,7300.68
"2063",2010,10,"MTB",1.61977540482886,6681.8975
"2064",2010,11,"MTB",2.01895968680306,8328.6125
"2065",2010,12,"MTB",2.98313273699861,12306.0191666667
"2066",2011,1,"MTB",3.16708179805424,13064.8458333333
"2067",2011,2,"MTB",2.11266302239891,8715.1575
"2068",2011,3,"MTB",1.76504836129157,7281.1775
"2069",2011,4,"MTB",2.08337292737322,8594.33
"2070",2011,5,"MTB",2.32997733443227,9611.6225
"2071",2011,6,"MTB",1.80633181421507,7451.48
"2072",2011,7,"MTB",2.49430633666246,10289.5125
"2073",2011,8,"MTB",2.23616491321633,9224.6275
"2074",2011,9,"MTB",1.68702487152138,6959.315
"2075",2011,10,"MTB",1.80871715310773,7461.32
"2076",2011,11,"MTB",2.24210462523029,9249.13
"2077",2011,12,"MTB",3.18004662400207,13118.3283333333
"2078",2012,1,"MTB",3.31569580464786,13677.9083333333
"2079",2012,2,"MTB",2.58182936584893,10650.5625
"2080",2012,3,"MTB",2.06142187045477,8503.7775
"2081",2012,4,"MTB",3.34998424318821,13819.355
"2082",2012,5,"MTB",2.49181615436827,10279.24
"2083",2012,6,"MTB",2.38912719383303,9855.6275
"2084",2012,7,"MTB",1.90172537089111,7844.9975
"2085",2012,8,"MTB",1.80021211092795,7426.235
"2086",2012,9,"MTB",1.39314396877727,5746.9975
"2087",2012,10,"MTB",1.68447287404247,6948.7875
"2088",2012,11,"MTB",2.82098201299331,11637.115
"2089",2012,12,"MTB",3.20316590710753,13213.7
"2090",2013,1,"MTB",3.57865921652284,14762.685
"2091",2013,2,"MTB",3.092070283461,12755.4083333333
"2092",2013,3,"MTB",2.43139423543101,10029.9875
"2093",2013,4,"MTB",2.04019926306603,8416.23
"2094",2013,5,"MTB",2.5640465916804,10577.205
"2095",2013,6,"MTB",2.17323463104819,8965.0275
"2096",2013,7,"MTB",1.94773707941433,8034.805
"2097",2013,8,"MTB",2.15882320857171,8905.5775
"2098",2013,9,"MTB",2.40066845243867,9903.2375
"2099",2013,10,"MTB",3.12989976243576,12911.4625
"2100",2013,11,"MTB",4.46518189017098,18419.7683333333
"2101",2013,12,"MTB",1.44937457577814,5978.96
"2102",2014,1,"MTB",3.8654863198552,15945.9041666667
"2103",2014,2,"MTB",3.73419773586735,15404.3125
"2104",2014,3,"MTB",1.71803185300107,7087.225
"2105",2014,4,"MTB",3.51622830408223,14505.145
"2106",2014,5,"MTB",2.82263466013769,11643.9325
"2107",2014,6,"MTB",2.86494533598371,11818.4725
"2108",2014,7,"MTB",2.58245054785223,10653.125
"2109",2014,8,"MTB",1.90740327741685,7868.42
"2110",2014,9,"MTB",1.42021174730922,5858.6575
"2111",2014,10,"MTB",1.78569645108116,7366.355
"2112",2014,11,"MTB",2.43229843401532,10033.7175
"2113",2014,12,"MTB",2.53778018843531,10468.8508333333
"2114",2015,1,"MTB",2.73906598467953,11299.195
"2115",2015,2,"MTB",2.63013389249814,10849.8283333333
"2116",2015,3,"MTB",2.4302900465432,10025.4325
"2117",2015,4,"MTB",2.05845958983807,8491.5575
"2118",2015,5,"MTB",2.18172755260351,9000.0625
"2119",2015,6,"MTB",3.1722243769999,13086.06
"2120",2015,7,"MTB",2.58375048482498,10658.4875
"2121",2015,8,"MTB",1.52089353243479,6273.99
"2122",2015,9,"MTB",1.84912246678949,7628
"2123",2015,10,"MTB",3.06959359546204,12662.6875
"2124",2015,11,"MTB",3.09453541646466,12765.5775
"2125",2015,12,"MTB",2.92170925046058,12052.635
"2126",2016,1,"MTB",3.01063948414622,12419.49
"2127",2016,2,"MTB",3.45447311645496,14250.3925
"2128",2016,3,"MTB",3.12516665858625,12891.9375
"2129",2016,4,"MTB",2.41941077604318,9980.55333333333
"2130",2016,5,"MTB",3.33066699796374,13739.6675
"2131",2016,6,"MTB",1.72950463007854,7134.5525
"2132",2016,7,"MTB",2.78783028701639,11500.3575
"2133",2016,8,"MTB",3.93284749830311,16223.7825
"2134",2016,9,"MTB",2.870077814409,11839.645
"2135",2016,10,"MTB",3.14068812825237,12955.9666666667
"2136",2016,11,"MTB",2.12698293416077,8774.23
"2137",2016,12,"MTB",4.11613739939882,16979.89
"2138",2017,1,"MTB",3.75104035359902,15473.7916666667
"2139",2017,2,"MTB",3.82175732893759,15765.5133333333
"2140",2017,3,"MTB",2.87371258767252,11854.6391666667
"2141",2017,4,"MTB",3.43056336662465,14151.76
"2142",2017,5,"MTB",3.67912404247067,15177.1225
"2143",2017,6,"MTB",3.02236639031643,12467.8658333333
"2144",2017,7,"MTB",2.99062106079705,12336.91
"2145",2017,8,"MTB",3.0786610346165,12700.0925
"2146",2017,9,"MTB",1.6124787889072,6651.7975
"2147",2017,10,"MTB",2.65195263259963,10939.835
"2148",2017,11,"MTB",1.99045622030447,8211.03
"2149",2017,12,"MTB",4.15152679466046,17125.8783333333
"2150",2018,1,"MTB",3.24054530689421,13367.8975
"2151",2018,2,"MTB",3.38391229516145,13959.315
"2152",2018,3,"MTB",2.81913785998255,11629.5075
"2153",2018,4,"MTB",2.51636223698245,10380.4975
"2154",2018,5,"MTB",3.81079462813924,15720.29
"2155",2018,6,"MTB",2.14001866576166,8828.005
"2156",2018,7,"MTB",1.62664901095704,6710.2525
"2157",2018,8,"MTB",2.16431021526229,8928.2125
"2158",2018,9,"MTB",2.23312869679046,9212.1025
"2159",2018,10,"MTB",2.77277950159992,11438.27
"2160",2018,11,"MTB",2.12243588189664,8755.4725
"2161",2018,12,"MTB",2.55578780018747,10543.1358333333
"2162",2019,1,"MTB",2.83128919001907,11679.6341666667
"2163",2019,2,"MTB",2.83008197582339,11674.6541666667
"2164",2019,3,"MTB",2.53796300785416,10469.605
